City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,fukuecho,32.6881,128.8419,17.2,59,20,2.57,JP,1682498713
362,palopo,-2.9996,120.1921,27.6,86,79,1.34,ID,1682498748
363,charlottetown,46.2352,-63.1267,1.98,99,100,1.03,CA,1682498749
364,el granada,37.5027,-122.4694,13.3,86,100,5.14,US,1682498750
365,richards bay,-28.783,32.0377,26.87,60,0,2.6,ZA,1682498750
366,kone,-21.0595,164.8658,23.3,88,100,0.95,NC,1682498751
367,vorgashor,67.5833,63.95,-2.96,90,100,6.81,RU,1682498722
368,sechura,-5.5569,-80.8222,25.33,74,69,3.94,PE,1682498753
369,buzuluk,52.7807,52.2635,18.23,50,100,7.27,RU,1682498595
370,jala,21.0833,-104.4333,15.16,41,100,0.99,MX,1682498755
371,muromtsevo,56.3724,75.2418,20.16,38,6,5.32,RU,1682498756
372,kirklareli,41.7351,27.2252,15.39,72,63,2.31,TR,1682498757
373,taroa,8.7058,171.2275,27.54,83,100,10.53,MH,1682498758
374,lerwick,60.1545,-1.1494,5.0,54,56,7.49,GB,1682498759
375,bauang,16.5,120.3667,28.7,75,44,5.0,PH,1682498759
376,usogorsk,63.4106,48.6872,2.71,100,100,3.22,RU,1682498761
377,aginskoye,51.1,114.53,12.81,15,7,4.65,RU,1682498762
378,gadzhiyevo,69.2551,33.3362,-0.54,86,60,1.3,RU,1682498763
379,vilyuysk,63.7553,121.6247,1.13,88,100,4.21,RU,1682498764
380,tipasa,36.5897,2.4475,26.39,34,6,0.16,DZ,1682498723
381,chishtian,29.8,72.8667,38.98,8,98,4.68,PK,1682498766
382,daoukro,7.0591,-3.9631,26.02,82,100,1.76,CI,1682498682
383,kerema,-7.9631,145.7785,27.19,85,100,2.5,PG,1682498767
384,amahai,-3.3333,128.9167,27.82,80,99,1.55,ID,1682498769
385,mulanje,-16.0316,35.5,24.25,61,20,4.25,MW,1682498770
386,rawdon,46.0501,-73.7159,2.85,91,5,1.02,CA,1682498771
387,guiuan,11.0333,125.7247,28.44,74,19,4.21,PH,1682498772
388,cill airne,52.05,-9.5167,10.03,81,20,5.14,IE,1682498772
389,manadhoo,5.7667,73.3833,29.29,72,70,5.16,MV,1682498774
390,tarapur,19.85,72.7,29.67,61,14,7.32,IN,1682498775
391,upata,8.0086,-62.3989,22.33,95,100,0.66,VE,1682498775
392,chernyshkovskiy,48.4219,42.2308,18.51,51,0,4.11,RU,1682498776
393,knyaze-volkonskoye,48.4642,135.4567,9.19,31,94,6.57,RU,1682498777
394,gandi,12.9636,5.7434,36.36,27,54,5.02,NG,1682498778
395,armacao de buzios,-22.7469,-41.8817,21.03,92,28,5.01,BR,1682498779
396,sweet home,44.3976,-122.7362,9.36,69,67,1.17,US,1682498781
397,waat,51.1454,6.4958,9.32,69,40,1.03,DE,1682498782
398,shimokizukuri,40.8061,140.3861,11.64,93,100,6.06,JP,1682498783
399,lompoc,34.6391,-120.4579,10.43,97,100,0.0,US,1682498786
400,tabuk,17.4189,121.4443,26.92,75,79,4.18,PH,1682498787
401,patamda,24.3,85.4167,37.67,13,37,4.34,IN,1682498788
402,cidreira,-30.1811,-50.2056,18.61,93,100,0.99,BR,1682498788
403,ghazni,33.5536,68.4269,20.05,24,63,4.95,AF,1682498790
404,noyabrsk,63.1994,75.4507,-0.19,79,100,0.78,RU,1682498791
405,ambodifotatra,-16.9833,49.85,27.18,75,46,7.47,MG,1682498792
406,buchanan,5.8808,-10.0467,24.03,86,100,5.8,LR,1682498793
407,toba,34.4833,136.85,15.0,67,75,6.17,JP,1682498538
408,hammerfest,70.6634,23.6821,1.25,69,75,7.2,NO,1682498794
409,lautoka,-17.6167,177.4667,25.92,89,20,2.57,FJ,1682498796
410,shijiang,27.0819,110.7933,22.02,45,7,3.43,CN,1682498797
411,taoudenni,22.6783,-3.9836,34.29,10,0,4.81,ML,1682498799
412,moundou,8.5667,16.0833,32.13,40,0,3.09,TD,1682498800
413,galliano,29.4422,-90.2992,20.0,94,40,0.0,US,1682498802
414,ipora,-16.4419,-51.1178,19.03,86,13,0.94,BR,1682498803
415,tibiri,13.5627,7.0485,34.19,43,0,6.17,NE,1682498804
416,la'ie,21.6477,-157.9253,23.98,79,94,2.68,US,1682498805
417,palmer,42.1584,-72.3287,7.23,88,0,0.0,US,1682498806
418,luis correia,-2.8792,-41.6669,23.56,92,29,2.67,BR,1682498807
419,saint-joseph,-21.3667,55.6167,27.28,86,73,3.38,RE,1682498808
420,concordia,-31.393,-58.0209,14.32,100,3,1.64,AR,1682498610
421,chota,-6.55,-78.65,11.51,97,94,1.52,PE,1682498811
422,mount gambier,-37.8333,140.7667,20.9,47,100,3.78,AU,1682498731
423,port douglas,-16.4833,145.4667,24.26,81,35,6.66,AU,1682498813
424,the colony,33.089,-96.8864,15.71,86,100,3.58,US,1682498815
425,ntungamo,-0.8833,29.65,22.23,76,100,1.54,UG,1682498818
426,kiama,-34.6833,150.8667,19.44,79,23,5.28,AU,1682498819
427,booue,-0.0921,11.9385,28.3,70,100,1.0,GA,1682498821
428,tommot,58.9564,126.2925,2.91,67,64,1.92,RU,1682498822
429,jinka,5.65,36.65,24.6,57,33,1.83,ET,1682498823
430,baymak,52.5933,58.3225,18.45,29,100,9.41,RU,1682498687
431,kununurra,-15.7667,128.7333,33.99,43,30,3.6,AU,1682498830
432,malango,-2.9627,119.9001,23.04,97,98,0.76,ID,1682498831
433,bobo-dioulasso,11.1771,-4.2979,27.25,69,0,3.09,BF,1682498832
434,san-pedro,4.7485,-6.6363,24.4,93,100,4.36,CI,1682498833
435,lebanon,36.2081,-86.2911,10.67,82,0,0.0,US,1682498634
436,niafunke,15.9322,-3.9906,34.51,7,2,6.89,ML,1682498834
437,florence,43.7667,11.25,19.89,66,0,0.51,IT,1682498835
438,kikwit,-5.041,18.8162,30.27,60,68,0.45,CD,1682498836
439,rabaul,-4.1967,152.1721,28.43,73,49,0.4,PG,1682498838
440,marsh harbour,26.5412,-77.0636,24.24,75,77,4.2,BS,1682498839
441,weno,7.4515,151.8468,27.97,78,100,4.12,FM,1682498841
442,benjamin constant,-4.3831,-70.0311,22.07,99,54,0.41,BR,1682498842
443,papao,-17.75,-149.55,25.82,79,83,5.27,PF,1682498843
444,fernley,39.608,-119.2518,11.58,26,3,0.85,US,1682498844
445,escanaba,45.7453,-87.0646,1.17,80,100,2.06,US,1682498844
446,hoeselt,50.8478,5.4858,8.95,72,100,0.6,BE,1682498845
447,nalut,30.3333,10.85,27.98,10,0,3.48,LY,1682498846
448,qaisumah,28.3112,46.1273,29.98,30,20,2.06,SA,1682498847
449,ciudad hidalgo,19.6833,-100.5667,12.49,60,100,0.96,MX,1682498848
450,barabai,-2.5833,115.3833,28.38,85,90,0.68,ID,1682498848
451,san pablo,14.0669,121.3258,29.95,61,34,3.29,PH,1682498754
452,vitebsk,55.1905,30.2033,18.36,36,20,3.0,BY,1682498852
453,casper,42.8666,-106.3131,1.51,95,0,2.57,US,1682498775
454,cromer,52.9312,1.2989,10.08,65,100,3.13,GB,1682498854
455,yorkton,51.2167,-102.4677,4.91,60,100,7.2,CA,1682498701
456,tambura,5.6,27.4667,27.4,53,100,2.59,SS,1682498856
457,san juan nepomuceno,9.9516,-75.082,23.11,86,44,1.72,CO,1682498856
458,banff,51.1762,-115.5698,3.21,44,71,1.03,CA,1682498858
459,nkhata bay,-11.6066,34.2907,24.63,72,67,4.2,MW,1682498859
460,margate,51.3813,1.3862,10.17,64,92,0.45,GB,1682498859
461,zabaykal'sk,49.6333,117.3167,13.64,13,16,4.08,RU,1682498860
462,vepagunta,17.7784,83.2158,31.83,66,40,4.63,IN,1682498862
463,wynyard,-41.0,145.7167,15.54,79,98,2.98,AU,1682498704
464,mazamari,-11.3258,-74.5308,19.43,93,100,0.84,PE,1682498865
465,roscrea,52.9511,-7.8017,9.26,83,100,4.01,IE,1682498866
466,cosala,24.4125,-106.6908,18.87,46,97,1.47,MX,1682498867
467,terme,41.2092,36.9739,23.96,51,100,0.77,TR,1682498868
468,calama,-22.4667,-68.9333,7.27,31,0,9.26,CL,1682498869
469,rongelap,11.1635,166.8941,27.16,83,88,9.4,MH,1682498870
470,belyy yar,53.6039,91.3903,1.94,93,40,2.0,RU,1682498871
471,chabahar,25.2919,60.643,27.08,63,3,5.53,IR,1682498872
472,brindisi,40.5833,17.6667,17.11,61,19,11.22,IT,1682498872
473,xilin hot,43.9667,116.0333,12.87,34,100,3.62,CN,1682498736
474,crane,31.3974,-102.3501,17.47,78,17,9.23,US,1682498874
475,tyukhtet,56.5389,89.3011,3.89,62,100,3.18,RU,1682498875
476,codrington,-38.2667,141.9667,20.06,55,100,5.05,AU,1682498876
477,ilebo,-4.3167,20.5833,32.54,51,50,0.35,CD,1682498877
478,arkalyk,50.2486,66.9114,20.78,24,99,2.02,KZ,1682498878
479,sesheke,-17.4759,24.2968,30.95,23,63,2.42,ZM,1682498879
480,champua,22.0833,85.6667,35.18,23,80,0.66,IN,1682498880
481,weligama,5.9667,80.4167,29.24,74,94,1.68,LK,1682498864
482,villa maria grande,-31.6656,-59.9018,14.17,92,66,1.98,AR,1682498881
483,zaozersk,69.4005,32.4476,-0.49,89,67,1.82,RU,1682498883
484,lycksele,64.5954,18.6735,0.93,93,100,2.06,SE,1682498883
485,cape canaveral,28.4058,-80.6048,23.99,87,0,3.6,US,1682498884
486,puerto colombia,10.9878,-74.9547,27.05,81,39,8.5,CO,1682498666
487,camana,-16.6228,-72.7111,20.06,90,62,2.03,PE,1682498886
488,kurchatov,51.6601,35.6521,18.23,46,12,5.6,RU,1682498887
489,zouerate,22.7187,-12.4521,31.57,12,1,3.42,MR,1682498729
490,tangalle,6.024,80.7911,28.09,75,47,4.33,LK,1682498889
491,ponnani,10.767,75.9252,32.62,63,23,5.35,IN,1682498890
492,latur,18.4,76.5833,35.89,24,2,5.01,IN,1682498888
493,hawkesbury,45.6001,-74.616,1.16,90,39,1.33,CA,1682498891
494,saldanha,-33.0117,17.9442,17.03,71,93,2.72,ZA,1682498680
495,moree,-29.4667,149.85,20.16,38,2,3.17,AU,1682498893
496,el golaa,33.4849,9.0068,27.29,25,10,0.84,TN,1682498894
497,lagoa,39.05,-27.9833,16.13,81,39,6.85,PT,1682498896
498,torghay,49.6339,63.4981,23.53,22,100,6.52,KZ,1682498896
499,obo,5.3998,26.4869,26.99,57,100,3.65,CF,1682498898
500,bima,-8.4667,118.7167,28.91,80,64,2.03,ID,1682498867
501,opuwo,-18.0607,13.84,28.41,39,32,2.88,NA,1682498900
502,jerome,42.7241,-114.5186,6.46,58,0,3.09,US,1682498901
503,ko lanta,7.5336,99.0865,30.86,63,96,2.56,TH,1682498902
504,daokou,35.5639,114.5058,23.89,40,0,5.97,CN,1682498903
505,mukalla,14.5425,49.1242,31.52,58,2,4.5,YE,1682498870
506,road town,18.4167,-64.6167,24.05,77,80,4.64,VG,1682498904
507,goulburn,-34.75,149.7167,11.94,76,68,3.22,AU,1682498905
508,ylitornio,66.3089,23.6773,1.08,100,100,3.94,FI,1682498906
509,awjilah,29.1081,21.2869,28.89,15,0,0.75,LY,1682498907
510,kristiansund,63.1115,7.732,3.36,81,75,4.63,NO,1682498907
511,kourou,5.1552,-52.6478,23.03,95,100,2.34,GF,1682498908
512,springbok,-29.6643,17.8865,25.8,26,34,3.32,ZA,1682498909
513,kapa'a,22.0752,-159.319,23.18,80,100,5.66,US,1682498910
514,san antonio de pale,-1.4014,5.6325,28.53,72,96,2.18,GQ,1682498911
515,klaksvik,62.2266,-6.589,0.51,61,69,6.38,FO,1682498912
516,narvik,68.4384,17.4272,1.67,83,100,3.36,NO,1682498913
517,ingeniero jacobacci,-41.3427,-69.5448,7.07,83,2,2.21,AR,1682498914
518,chu,43.5983,73.7614,21.31,23,0,9.51,KZ,1682498827
519,daru,-9.0763,143.2092,26.66,88,100,7.12,PG,1682498916
520,cooma,-36.2333,149.1333,10.27,71,51,1.76,AU,1682498916
521,banjar,-8.19,114.9675,26.98,88,96,0.92,ID,1682498882
522,brookings,44.3114,-96.7984,4.54,58,100,4.12,US,1682498919
523,lufilufi,-13.8745,-171.5986,24.88,77,29,3.53,WS,1682498920
524,amga,60.8953,131.9608,1.73,92,74,2.47,RU,1682498921
525,chiang kham,19.5233,100.3,39.01,42,78,4.51,TH,1682498922
526,el charco,2.4769,-78.1105,24.12,91,100,1.47,CO,1682498923
527,ararat,39.8317,44.7049,21.19,26,38,1.34,AM,1682498924
528,arar,30.9753,41.0381,29.01,11,0,8.23,SA,1682498925
529,kill devil hills,36.0307,-75.676,14.43,69,0,5.14,US,1682498925
530,port shepstone,-30.7414,30.455,24.61,69,2,5.23,ZA,1682498926
531,ves'yegonsk,58.664,37.2604,12.34,73,100,4.02,RU,1682498927
532,faisalabad,31.4167,73.0833,37.65,9,100,3.4,PK,1682498928
533,karpinsk,59.7654,60.0085,15.43,54,100,1.43,RU,1682498929
534,skopin,53.8249,39.5505,11.24,78,100,7.63,RU,1682498640
535,ola,59.5833,151.2833,-0.62,84,32,1.99,RU,1682498931
536,buala,-8.145,159.5921,27.21,80,76,0.8,SB,1682498931
537,havre,49.5833,0.3333,10.11,71,0,4.63,FR,1682498932
538,gdov,58.7406,27.8122,11.51,65,16,2.99,RU,1682498934
539,mounana,-1.4085,13.1586,25.95,66,100,1.65,GA,1682498935
540,puerto san jose,13.9256,-90.8244,26.75,77,25,3.12,GT,1682498936
541,tarko-sale,64.9225,77.785,-0.66,87,62,3.78,RU,1682498937
542,praia da vitoria,38.7333,-27.0667,17.14,88,20,8.74,PT,1682498938
543,yefremov,53.1481,38.0992,15.41,59,97,6.64,RU,1682498939
544,borogontsy,62.6683,131.1683,1.4,95,84,2.26,RU,1682498941
545,isabela,6.7085,121.9711,30.03,67,100,0.53,PH,1682498903
546,berca,45.2833,26.6833,14.54,62,95,1.84,RO,1682498942
547,ras al khaimah city,25.7895,55.9432,34.12,31,0,4.12,AE,1682498944
548,san matias,-16.3667,-58.4,21.82,93,6,1.26,BO,1682498945
549,melfort,52.8667,-104.6177,4.07,81,100,7.2,CA,1682498945
550,misratah,32.3754,15.0925,24.17,43,7,1.71,LY,1682498694
551,scottburgh,-30.2867,30.7532,25.83,65,0,5.29,ZA,1682498947
552,taro,-8.3862,115.28,26.03,93,99,1.0,ID,1682498948
553,al bawiti,28.3492,28.8659,30.95,16,0,3.59,EG,1682498949
554,jinghong,21.991,100.7341,35.33,24,71,0.67,CN,1682498949
555,sirte,31.2089,16.5887,24.45,33,1,3.58,LY,1682498951
556,saint joseph,39.7686,-94.8466,9.03,77,97,5.36,US,1682498952
557,narasannapeta,18.4167,84.05,32.36,54,67,6.44,IN,1682498890
558,chonchi,-42.6128,-73.8092,8.56,97,88,0.96,CL,1682498955
559,aljezur,37.3191,-8.8033,24.51,38,10,2.21,PT,1682498959
560,laurel bay,32.4502,-80.7848,19.39,84,0,4.63,US,1682498960
561,cambria,35.5641,-121.0808,15.55,71,5,1.92,US,1682498961
562,kirakira,-10.4544,161.9205,26.63,81,100,0.74,SB,1682498963
563,kiffa,16.6166,-11.4045,34.51,8,5,3.6,MR,1682498965
564,puerto aysen,-45.4,-72.7,6.46,99,57,1.34,CL,1682498966
565,mindelo,16.8901,-24.9804,21.75,64,20,6.17,CV,1682498967
566,ha'il,27.5219,41.6907,24.01,53,0,2.06,SA,1682498968
567,bukittinggi,-0.3091,100.3706,22.94,91,100,0.25,ID,1682498837
568,bloemfontein,-29.1211,26.214,19.71,52,0,2.06,ZA,1682498970
569,eyl,7.9803,49.8164,32.93,52,12,5.82,SO,1682498971
570,orapa,-21.2833,25.3667,30.21,21,8,5.05,BW,1682498972
571,starokozache,46.3372,29.9853,16.1,69,100,4.22,UA,1682498973
572,olinda,-8.0089,-34.8553,25.85,83,75,4.12,BR,1682498974
573,lata,40.1629,-8.3327,16.56,53,71,0.97,PT,1682498975
574,estevan,49.1334,-102.9842,4.56,70,40,5.66,CA,1682498976
575,canico,32.6333,-16.85,21.51,59,20,3.09,PT,1682498977
576,guanica,17.9716,-66.908,23.44,67,79,1.68,PR,1682498978
577,happy valley-goose bay,53.3168,-60.3315,-0.83,93,20,0.0,CA,1682498979
578,vuktyl,63.8567,57.3094,3.0,93,95,1.75,RU,1682498980
579,arawa,-6.2132,155.5367,26.27,90,30,0.55,PG,1682498745
580,nar'yan-mar,67.6713,53.087,-0.48,86,7,4.96,RU,1682498982
581,bocas del toro,9.3333,-82.25,25.42,79,55,1.69,PA,1682498983
582,hirara,24.8,125.2833,22.15,73,75,9.26,JP,1682498734
583,sulak,43.2734,47.5146,16.18,69,39,6.15,RU,1682498985
584,coyhaique,-45.5752,-72.0662,1.34,93,20,1.03,CL,1682498986
585,alegria,9.4669,125.5772,28.12,78,87,3.78,PH,1682498987
586,puerto baquerizo moreno,-0.9,-89.6,25.16,82,2,2.55,EC,1682498988
587,leh,34.1667,77.5833,5.19,38,39,2.65,IN,1682498833
588,bandarbeyla,9.4942,50.8122,31.66,61,17,7.89,SO,1682498991
589,geneina,13.45,22.45,34.44,17,85,2.99,SD,1682498895
590,vorzel',50.5444,30.153,13.47,63,100,5.98,UA,1682498993
591,al ghayzah,16.2079,52.176,32.64,55,0,7.83,YE,1682498994
